timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
532943664,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.2672654,-0.060545992,-0.015974762,0.5639073,0.024967484,-0.5265881,0.0,0.0,0.0,0.030847957,0.0013658198,-0.5364508
533047354,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.2657062,-0.06316985,-0.02059126,0.45118248,0.12506732,-0.9535879,0.0,0.0,0.0,0.025701439,0.0071244123,-0.55861855
533146686,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.26263943,-0.062535204,-0.033077717,0.4613298,0.16380388,-1.2271376,0.0,0.0,0.0,0.026947262,0.009568136,-0.5728199
533245953,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.2590236,-0.06028235,-0.04984355,0.4990053,0.08976594,-1.4399059,0.0,0.0,0.0,0.029709667,0.005344466,-0.58386576
533345116,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.25841388,-0.058748506,-0.062488317,0.55125314,0.093251474,-1.4472538,0.0,0.0,0.0,0.032842036,0.0055556484,-0.58424723
533444618,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.26036176,-0.05714932,-0.06825566,0.5906004,0.08234296,-1.8838129,0.0,0.0,0.0,0.035175268,0.004904222,-0.58407927
533548054,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.2623486,-0.05191009,-0.07016206,0.5578101,0.22561792,-1.9298713,0.0,0.0,0.0,0.03347529,0.013539777,-0.5885161
533647174,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.2648147,-0.044528533,-0.07546592,0.6233212,0.21222354,-1.9047377,0.0,0.0,0.0,0.03741045,0.01273722,-0.58856905
533746632,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.2688672,-0.036901224,-0.079632044,0.64901686,0.27596697,-2.0432367,0.0,0.0,0.0,0.03942495,0.016763791,-0.59571284
533845679,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.273601,-0.029306984,-0.084786415,0.70057553,0.29367614,-1.9882047,0.0,0.0,0.0,0.042578664,0.017848665,-0.5960207
533944930,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.27963853,-0.021001088,-0.094070196,0.660676,0.37310088,-2.0170329,0.0,0.0,0.0,0.040364463,0.022794861,-0.59914845
534043968,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.28394288,-0.011723292,-0.10949826,0.66130877,0.3163521,-2.3491635,0.0,0.0,0.0,0.04174992,0.019972026,-0.6191139
