timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
525493849,0.0,0.0,0.2561956,0.0,0.9918067,0.0,0.0,0.12774776,0.0,0.0,-0.001,0,0,0,0,0
525548121,0.0,0.0,0.25597158,0.0,0.991821,0.0,0.0,0.12763666,0.0,0.0,-0.001,0,0,0,0,0
525597676,0.0,0.0,0.25587654,0.0,0.9918271,0.0,0.0,0.12758954,0.0,0.0,-0.001,0,0,0,0,0
525647222,0.0,0.0,0.25543565,0.0,0.9918552,0.0,0.0,0.1273709,0.0,0.0,-0.001,0,0,0,0,0
525696962,0.0,0.0,0.2551415,0.0,0.99187386,0.0,0.0,0.12722501,0.0,0.0,-0.001,0,0,0,0,0
525746556,0.0,0.0,0.2554658,0.0,0.99185324,0.0,0.0,0.12738584,0.0,0.0,-0.001,0,0,0,0,0
525796327,0.0,0.0,0.25593153,0.0,0.99182355,0.0,0.0,0.1276168,0.0,0.0,-0.001,0,0,0,0,0
525845946,0.0,0.0,0.2557286,0.0,0.9918365,0.0,0.0,0.12751618,0.0,0.0,-0.001,0,0,0,0,0
525895314,0.0,0.0,0.2550225,0.0,0.99188143,0.0,0.0,0.127166,0.0,0.0,-0.001,0,0,0,0,0
525944780,0.0,0.0,0.25455517,0.0,0.9919111,0.0,0.0,0.12693423,0.0,0.0,-0.001,0,0,0,0,0
525994363,0.0,0.0,0.2547572,0.0,0.9918983,0.0,0.0,0.12703443,0.0,0.0,-0.001,0,0,0,0,0
526044279,0.0,0.0,0.25530097,0.0,0.9918637,0.0,0.0,0.1273041,0.0,0.0,-0.001,0,0,0,0,0
526093568,0.0,0.0,0.25566167,0.0,0.9918408,0.0,0.0,0.127483,0.0,0.0,-0.001,0,0,0,0,0
526138865,0.0,0.0,0.25445834,0.0,0.99191725,0.0,0.0,0.1268862,0.0,0.0,-0.001,0,0,0,0,0
526197392,0.0,0.0,0.2552009,0.0,0.9918701,0.0,0.0,0.12725446,0.0,0.0,-0.001,0,0,0,0,0
526247126,0.0,0.0,0.25461861,0.0,0.9919071,0.0,0.0,0.12696569,0.0,0.0,-0.001,0,0,0,0,0
526297137,0.0,0.0,0.25425655,0.0,0.99193007,0.0,0.0,0.12678613,0.0,0.0,-0.001,0,0,0,0,0
526346692,0.0,0.0,0.25469548,0.0,0.99190223,0.0,0.0,0.1270038,0.0,0.0,-0.001,0,0,0,0,0
526396064,0.0,0.0,0.25509503,0.0,0.99187684,0.0,0.0,0.12720197,0.0,0.0,-0.001,0,0,0,0,0
526445351,0.0,0.0,0.2549692,0.0,0.9918849,0.0,0.0,0.12713957,0.0,0.0,-0.001,0,0,0,0,0
526494923,0.0,0.0,0.25411865,0.0,0.9919388,0.0,0.0,0.12671773,0.0,0.0,-0.001,0,0,0,0,0
526544586,0.0,0.0,0.2539771,0.0,0.99194777,0.0,0.0,0.12664752,0.0,0.0,-0.001,0,0,0,0,0
526594181,0.0,0.0,0.25398383,0.0,0.99194735,0.0,0.0,0.12665085,0.0,0.0,-0.001,0,0,0,0,0
526643887,0.0,0.0,0.25427392,0.0,0.991929,0.0,0.0,0.12679473,0.0,0.0,-0.001,0,0,0,0,0
526697977,0.0,0.0,0.25388387,0.0,0.99195373,0.0,0.0,0.1266013,0.0,0.0,-0.001,0,0,0,0,0
526747686,0.0,0.0,0.25417298,0.0,0.9919354,0.0,0.0,0.12674469,0.0,0.0,-0.001,0,0,0,0,0
526797567,0.0,0.0,0.2542907,0.0,0.9919279,0.0,0.0,0.12680307,0.0,0.0,-0.001,0,0,0,0,0
526846878,0.0,0.0,0.25393793,0.0,0.9919503,0.0,0.0,0.1266281,0.0,0.0,-0.001,0,0,0,0,0
526896779,0.0,0.0,0.2535016,0.0,0.9919779,0.0,0.0,0.12641168,0.0,0.0,-0.001,0,0,0,0,0
526946071,0.0,0.0,0.25353992,0.0,0.9919754,0.0,0.0,0.1264307,0.0,0.0,-0.001,0,0,0,0,0
526995835,0.0,0.0,0.25364906,0.0,0.9919686,0.0,0.0,0.12648484,0.0,0.0,-0.001,0,0,0,0,0
527045135,0.0,0.0,0.25321087,0.0,0.9919962,0.0,0.0,0.12626748,0.0,0.0,-0.001,0,0,0,0,0
527094759,0.0,0.0,0.253079,0.0,0.9920046,0.0,0.0,0.12620206,0.0,0.0,-0.001,0,0,0,0,0
527144286,0.0,0.0,0.253343,0.0,0.99198794,0.0,0.0,0.12633301,0.0,0.0,-0.001,0,0,0,0,0
527194056,0.0,0.0,0.25373012,0.0,0.9919634,0.0,0.0,0.12652501,0.0,0.0,-0.001,0,0,0,0,0
527248253,0.0,0.0,0.253294,0.0,0.991991,0.0,0.0,0.12630872,0.0,0.0,-0.001,0,0,0,0,0
527297782,-0.040191643,0.012592663,0.25330603,0.0,0.9917543,-0.020728273,0.0037064205,0.12641217,0.0,0.0,-0.001,0,0,0,0,0
527347584,-0.027743835,0.026156262,0.2532543,0.0,0.99179035,-0.015410653,0.011220138,0.12644605,0.0,0.0,-0.009611252,0,0,0,0,0
527397230,-0.0136012705,0.019016506,0.25325432,0.0,0.9919176,-0.00794657,0.008572963,0.12634455,0.0,0.0,-0.014015434,0,0,0,0,0
527446674,-0.014462948,0.011877714,0.2532543,0.0,0.9919446,-0.007923374,0.0049778866,0.12632608,0.0,0.0,-0.022354055,0,0,0,0,0
527496495,-0.014738254,0.00047496182,0.2532543,0.0,0.9919663,-0.0073400503,-0.0006950583,0.12628733,0.0,0.0,-0.036980376,0,0,0,0,0
527545653,-0.022383718,-0.002447176,0.2532543,0.0,0.9919324,-0.010947493,-0.0026270933,0.12626743,0.0,0.0,-0.05004153,0,0,0,0,0
527595232,-0.020052342,-0.0032037473,0.2532543,0.0,0.99194443,-0.009743429,-0.0028551403,0.12626657,0.0,0.0,-0.058676388,0,0,0,0,0
527645045,-0.014878448,-0.0012948441,0.2532543,0.0,0.9919665,-0.007297832,-0.0015817042,0.12628074,0.0,0.0,-0.067483865,0,0,0,0,0
527694620,-0.013471226,0.00082503835,0.25325432,0.0,0.99197054,-0.006733728,-0.00044142044,0.12628892,0.0,0.0,-0.0756464,0,0,0,0,0
