timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
533727530,533726984,-0.30815062,0.08741342,-0.01206515
533748581,533748029,-0.48922944,-0.15392847,0.002224466
533769634,533769080,-0.47078937,-0.306423,0.0091400035
533786157,533785612,0.2575118,-0.054276764,0.016622243
533807198,533806653,0.18928729,-0.01471168,0.010886726
533828250,533827697,0.013095507,-0.04853178,0.012788545
533846288,533845736,-0.3254992,-0.016231729,-0.0042584017
533868836,533868283,-0.36910304,0.08093076,0.0010970423
533888387,533887825,-0.481091,0.13389914,0.018791476
533909420,533908869,-0.4238446,-0.02325462,0.029106794
533925950,533925404,-0.062782854,0.108167306,0.02977403
533946995,533946449,-0.1846337,-0.029916326,0.01016985
533968042,533967493,-0.052483846,-0.32810473,0.0023330862
533986087,533985542,0.099555805,-0.26212564,0.0022180772
534007121,534006576,0.19765007,-0.17098826,-0.008897258
534028166,534027621,0.16341233,-0.16962689,-0.025514565
534049212,534048665,0.10301194,-0.22473371,-0.018248606
534067267,534066705,0.44362578,-0.045600343,-0.029140217
534088320,534087748,0.43107376,0.12753442,-0.042495713
534109345,534108792,0.4130876,0.21170548,-0.061845317
534125873,534125327,-0.03580335,0.011007837,-0.07192397
534146924,534146378,-0.1062091,-0.01939515,-0.06836319
534167968,534167416,-0.14376892,-0.0058826217,-0.074136056
534189006,534188461,-0.15083927,0.037586134,-0.07639088
534207054,534206502,0.26598898,-0.036938548,-0.08897811
534228101,534227546,0.4131402,-0.12895581,-0.094129294
534249144,534248592,0.49764976,-0.14906038,-0.08590941
534265675,534265123,-0.084928654,-0.07074064,-0.08333428
534286713,534286167,-0.068926804,0.060224652,-0.07213182
534306253,534305709,0.10352732,0.1328431,-0.073479295
534328818,534328274,0.09315261,0.18226644,-0.07496619
534346840,534346295,0.4064769,0.16429077,-0.06264197
534367885,534367339,0.40347403,0.14271066,-0.051669624
534388934,534388389,0.3040858,0.1328127,-0.04013345
534405467,534404919,-0.009883417,0.067343555,-0.048537303
534428013,534427466,-0.29397848,0.08314112,-0.028743643
534447583,534447007,-0.07006911,0.13634996,-0.0025531873
534468616,534468059,0.13386676,0.106588535,-0.0014109296
534486635,534486090,-0.012536947,0.22040032,-0.011338357
