timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
527589494,-0.01728869,0.65583074,-0.09135169,4510,0,-2.8747208,0.95129883,-7.4379163,4510,0
527594003,-0.40177655,-0.68502027,0.19537097,4509,0,1.2071748,5.235783,4.6366363,4509,0
527598512,0.5453306,0.029729532,-0.042863287,4509,0,0.17912398,-2.586,-21.263773,4509,0
527603022,-0.3606748,0.44711295,-0.21830614,4510,0,1.6301321,-3.3360903,-9.580796,4510,0
527607531,-0.08429095,-0.60806525,0.121590964,4509,0,0.8123904,-0.46453747,-5.7914405,4509,0
527612044,0.4132639,0.42876172,-0.039864004,4513,0,-4.0890393,-2.8991263,-22.58398,4513,0
527616550,-0.33185196,0.19783391,0.031997364,4506,0,-0.56780416,4.1892586,2.2223463,4506,0
527621060,0.013463547,-0.6906155,0.17963251,4510,0,0.8186752,2.5485554,-5.3001175,4510,0
527625570,0.277864,0.4779448,-0.19676737,4510,0,-0.45052993,-4.3709164,-21.675083,4510,0
527630079,-0.4297816,-0.070216216,-0.06155523,4509,0,2.2918077,-0.9302098,-2.2019336,4509,0
527634592,0.22941726,-0.37454027,0.11115874,4513,0,-1.2147717,-2.2031434,-15.54268,4513,0
527639099,0.1476595,0.7228497,-0.10565893,4507,0,-3.1030781,-0.6675052,-14.41587,4507,0
527643608,-0.4025193,-0.44375926,0.15530542,4509,0,0.9937629,5.1576023,5.514442,4509,0
527648117,0.38561282,-0.22144462,0.0153383855,4509,0,-0.3813188,-1.2183119,-18.297756,4509,0
527652627,-0.13466805,0.55801016,-0.24467117,4510,0,0.43147993,-3.4873252,-12.507856,4510,0
527657136,-0.27621892,-0.6170199,0.11934117,4509,0,1.9205277,0.23061262,-2.5852625,4509,0
527661646,0.51875037,0.3153492,-0.01121073,4510,0,-3.3040714,-3.2485342,-23.74009,4510,0
527666156,-0.378042,0.37311313,-0.03855399,4510,0,-0.7791197,2.6905336,-0.044131905,4510,0
527670665,0.0056650913,-0.7506579,0.20468898,4509,0,0.7391677,3.5734835,-3.554458,4509,0
527675175,0.36162406,0.44350737,-0.17603098,4510,0,-0.9675631,-4.4652495,-21.94107,4510,0
527679684,-0.63045573,-0.028091136,-0.075001396,4509,0,2.0915363,-0.89251274,-1.6615593,4509,0
527684194,0.5192492,-0.37635952,0.15207332,4510,0,-0.59940773,-0.66521525,-15.148025,4510,0
527688704,-0.037319206,0.6512853,-0.10721962,4510,0,-2.6532462,-2.3678927,-14.744418,4510,0
527693213,-0.45525885,-0.37209424,0.123952575,4509,0,0.9051745,5.029059,2.8087273,4509,0
527697723,0.8111119,-0.1299885,0.0038642958,4510,0,-1.0707792,-0.9917078,-17.062778,4510,0
527702232,-0.7944556,0.29173118,-0.20790084,4509,0,0.2971714,-3.7486134,-9.6206875,4509,0
527706741,0.2518553,-0.41841257,0.12458192,4509,0,1.4616456,1.4603223,-6.994408,4509,0
527711251,0.43367153,0.34031895,-0.040391833,4510,0,-2.5756075,-3.6728024,-18.216244,4510,0
527715761,-0.83206636,0.10102991,0.01210877,4510,0,0.34478283,2.4750056,-2.2279682,4510,0
527720270,0.8082555,-0.34138626,0.09300179,4509,0,0.12982656,1.7592975,-10.066192,4509,0
527724780,-0.39166984,0.21647543,-0.18868339,4510,0,-0.8818137,-3.9380817,-12.905613,4510,0
527729289,-0.32970187,-0.1688023,0.077365026,4509,0,1.264695,1.4222933,-5.9915566,4509,0
527733799,0.81238234,-0.012806449,0.056112133,4510,0,-1.1432141,-1.3757591,-15.513526,4510,0
527738308,-0.648295,0.32333148,-0.071376644,4509,0,-1.3418651,-0.7318101,-9.520032,4509,0
527742818,0.117216215,-0.24284461,0.1172613,4510,0,0.9345016,2.8347387,-5.0096736,4510,0
527747328,0.39960703,-0.09545169,-0.11228657,4510,0,-0.8804141,-3.5513842,-11.901532,4510,0
527751837,-0.64950734,0.1170155,-0.052715015,4509,0,-0.26839226,-0.8224706,-9.964735,4509,0
527756347,0.37536716,-0.17981984,0.14244324,4510,0,0.9088019,1.1921705,-9.719185,4510,0
527760856,0.3079603,0.19880302,-0.07710126,4509,0,-1.7242668,-1.7129142,-14.696275,4509,0
527765366,-0.7944818,0.069990955,-0.01982727,4510,0,0.50321186,1.0750401,-5.527839,4510,0
527769875,0.6634582,-0.29877758,0.046660814,4509,0,0.020207271,-0.5180115,-8.128384,4509,0
527774389,-0.10117516,0.2022038,-0.13958617,4514,0,-1.7238052,-3.3457565,-12.30849,4514,0
527778894,-0.6223955,-0.14574902,0.1355197,4505,0,1.3949721,2.0872207,-7.904283,4505,0
527783404,1.040722,0.019266473,0.04531329,4510,0,-0.48952767,0.53806937,-15.327041,4510,0
527787914,-0.6860589,0.27833134,-0.17362785,4510,0,-1.0566765,-1.9784275,-7.771765,4510,0
527792423,-0.2310666,-0.29804623,0.094627015,4509,0,0.38312364,1.4643666,-6.3241286,4509,0
527796932,0.9427934,0.10899871,-0.06859781,4509,0,-1.9896601,-3.339172,-12.773909,4509,0
527801442,-1.0542105,-0.08889443,0.01889284,4510,0,0.52914494,0.21469045,-7.0376015,4510,0
527805952,0.49006763,-0.11494184,0.13949007,4510,0,1.5155246,2.730036,-14.141188,4510,0
527810461,0.5324174,0.3745336,-0.16268519,4509,0,-1.0070143,-2.789089,-11.034819,4509,0
527814971,-1.2990451,-0.16805387,-0.014497975,4510,0,-0.043807622,-0.12763174,-4.883839,4510,0
527819488,1.2154173,-0.15280922,0.10571001,4517,0,-1.7260982,-0.13917944,-12.019518,4517,0
527823990,-0.4175381,0.19032188,-0.06431949,4502,0,-1.7940848,-2.9847002,-10.1898575,4502,0
527828500,-0.61572903,-0.27017018,0.09710007,4510,0,2.8664613,3.3217783,-7.299134,4510,0
527833009,1.4278817,0.14254798,-0.061074827,4509,0,0.43593147,-0.66088283,-15.018439,4509,0
527837518,-1.4311008,0.24536596,-0.15584943,4509,0,-0.56219274,-3.0926933,-7.628933,4509,0
527842028,0.63273996,-0.3063193,0.14442033,4510,0,-1.2711323,2.4999876,-6.7699513,4510,0
527846540,0.41047114,0.041427907,-0.039750762,4512,0,-2.7573924,-4.050873,-13.46882,4512,0
527851047,-1.2472316,-0.06890922,-0.02033045,4507,0,2.0512028,1.163812,-9.517889,4507,0
527855557,1.6782118,0.072650686,-0.010053379,4510,0,1.1690961,2.4461284,-10.888125,4510,0
527860070,-1.3564211,0.043489452,-0.106494084,4513,0,-0.6086077,-4.323633,-7.614325,4513,0
527864576,0.35683343,-0.010001155,0.12807298,4506,0,-1.5579815,3.2188854,-12.074842,4506,0
527869085,0.7240972,-0.026436709,-0.0068943654,4509,0,-2.3168101,-3.5269077,-6.5778937,4509,0
527873595,-1.6158171,-0.3465935,0.00908638,4510,0,1.7018435,-0.3557951,-10.852222,4510,0
527878104,1.9503126,0.49953988,-0.05568939,4509,0,0.83453685,2.7179554,-16.398155,4509,0
527882614,-1.3872391,-0.18495189,-0.034761325,4510,0,0.15894037,-2.8907893,-0.013734206,4510,0
527887123,0.105669625,-0.11374264,0.17189853,4509,0,-1.7512013,2.6231852,-17.526222,4509,0
527891633,1.0069844,0.2988489,-0.09335641,4510,0,-1.867288,-4.4793105,-6.5407,4510,0
527896143,-1.6905272,-0.62863624,0.018374931,4510,0,1.8609258,-0.20735726,-5.7295165,4510,0
527900654,1.8254796,0.6048606,-0.03817984,4511,0,-0.15768948,2.3641531,-21.866896,4511,0
527905162,-1.0301255,-0.14067915,-0.038054474,4508,0,-0.098372705,-1.5782413,2.2066123,4508,0
527909671,-0.226944,-0.2347612,0.1588695,4509,0,-1.6468097,2.38656,-17.201338,4509,0
527914181,1.0781517,0.34095964,-0.14376439,4510,0,-0.7620265,-5.080366,-7.3583174,4510,0
527918690,-1.4692746,-0.5683302,-0.0036599415,4509,0,1.792816,-0.5654928,-5.472014,4509,0
527923200,1.4213706,0.67681324,0.002824137,4510,0,-1.0040865,1.802393,-21.986555,4510,0
527927710,-0.76109827,-0.3439483,-0.016740892,4510,0,0.22123292,0.20746487,3.289634,4510,0
527932219,-0.050886434,-0.23523657,0.07568159,4509,0,-1.9482298,1.2618601,-19.651302,4509,0
527936728,0.37511575,0.56672275,-0.18311706,4509,0,-0.23213707,-4.5617423,-6.4809065,4509,0
527941238,-0.46241394,-0.6808026,0.100694895,4510,0,1.9122349,1.614217,-2.7305796,4510,0
527945751,0.6291033,0.6261507,-0.023104621,4513,0,-2.1860979,-1.5746591,-25.13372,4513,0
527950257,-0.57255274,-0.30382374,-0.0019014849,4506,0,1.0292307,2.653559,3.1997514,4506,0
527954767,0.4128203,-0.2721198,0.05913561,4510,0,-1.8304898,-0.5964299,-16.890512,4510,0
527959276,-0.44817746,0.59107596,-0.15016288,4509,0,0.003150168,-4.562813,-8.647524,4509,0
527963793,0.26275852,-0.5047568,0.18571717,4517,0,1.2254004,3.5029902,-4.8261576,4517,0
527968295,0.27088073,0.36694166,-0.052529614,4502,0,-2.2756805,-3.5910735,-19.094572,4502,0
527972805,-0.7851913,-0.33610237,-0.040599413,4510,0,1.7098427,2.9508903,-0.9410798,4510,0
527977315,1.070704,0.024427712,0.029360922,4510,0,-1.1189488,-0.8896567,-15.74185,4510,0
527981824,-1.2425047,0.31134003,-0.062449433,4509,0,0.054209072,-3.970984,-7.8245945,4509,0
527986336,0.90703624,-0.20797639,0.15056768,4512,0,-0.12542862,4.1370406,-10.449689,4512,0
527990843,-0.116042025,0.0298167,-0.12989756,4507,0,-2.0514467,-4.4885197,-10.475886,4507,0
527995353,-0.6131295,-0.20693593,-0.020477334,4510,0,1.1291046,3.2500675,-8.247976,4510,0
527999862,1.0252535,0.1769223,0.038163774,4509,0,-0.33759183,-1.52868,-11.13724,4509,0
528004378,-1.187771,-0.017107911,0.010543265,4516,0,0.16039276,-1.837031,-9.137521,4516,0
528008881,1.0285298,0.10563086,0.04004184,4503,0,-0.39137924,1.6726028,-12.970625,4503,0
528013391,-0.54911363,-0.20019184,-0.12732647,4510,0,-0.70986766,-3.137496,-5.1356616,4510,0
528017900,0.029650198,0.0065176734,0.063030176,4509,0,-0.33355185,3.0853295,-13.941977,4509,0
528022410,0.36809802,0.115520395,0.04876069,4510,0,-0.19543387,-1.6792556,-6.8776674,4510,0
528026919,-0.63936585,-0.15633722,-0.014097216,4509,0,-0.0016674874,-0.73924613,-11.477402,4509,0
528031429,0.58013743,0.35826504,-0.10792011,4510,0,-0.4810292,-1.9400144,-11.491559,4510,0
528035939,-0.4092539,-0.36697465,0.021854496,4510,0,-0.00040448923,0.2024715,-5.22487,4510,0
528040449,0.26437113,0.16022903,0.061130118,4510,0,-1.493967,1.0613301,-17.437649,4510,0
528044958,-0.18677697,-0.2084983,0.013103631,4509,0,0.817002,0.1730497,-3.0393727,4509,0
528049468,0.124808714,0.14170964,-0.07597835,4510,0,-0.42590204,-1.6381384,-14.379541,4510,0
528053977,-0.14236277,0.27647665,-0.08275357,4509,0,-0.2546256,-1.6648308,-6.120244,4509,0
528058487,0.09427825,-0.47357985,0.19621415,4510,0,0.23480648,2.5089011,-9.186725,4510,0
528062996,0.07159944,0.012051984,-0.053108547,4509,0,-0.6935031,-2.4791827,-15.527864,4509,0
528067506,-0.20879985,0.06796299,-0.07138101,4510,0,0.7730253,1.7175845,-7.53022,4510,0
528072019,0.40403393,0.24994844,0.009322873,4513,0,-1.0323831,-1.0807487,-8.6939,4513,0
528076525,-0.63604826,-0.24099283,0.074572116,4506,0,-0.7104988,-0.52670586,-7.3106713,4506,0
528081034,0.6684149,-0.16709973,0.056270245,4509,0,-0.514197,-0.43879974,-13.9435005,4509,0
528085546,-0.53029215,0.15464495,-0.13749076,4512,0,0.44337872,-2.9856873,-10.364326,4512,0
528090053,0.4973734,0.15912402,0.048949532,4507,0,0.40636784,3.646852,-9.205921,4507,0
528094563,-0.23342586,-0.12339118,0.02714502,4510,0,-1.3031073,-2.085403,-8.082523,4510,0
528099072,-0.20467241,-0.11228004,-0.009830933,4509,0,-1.092768,-0.22559194,-12.508745,4509,0
528103582,0.2433694,0.11046072,-0.06889859,4510,0,0.14616458,-3.2807035,-7.7433505,4510,0
528108091,-0.13157569,0.107878216,-0.023820229,4509,0,0.4042279,1.0847703,-12.309614,4509,0
528112601,0.33661163,-0.082664736,0.05023453,4510,0,-0.4666651,2.47862,-8.507056,4510,0
528117110,-0.5271227,-0.33960283,-0.011039659,4509,0,-0.68230575,-1.2366996,-9.474142,4509,0
528121620,0.1872401,0.41513997,-0.12594436,4510,0,-0.6418216,-2.9770546,-11.680371,4510,0
528126130,0.097700484,-0.013932297,0.06788325,4510,0,1.283223,0.5900708,-5.7139616,4510,0
528130639,0.02006105,-0.15315256,0.087314315,4509,0,-0.18878506,0.5925027,-15.195867,4509,0
528135149,-0.06751934,-0.094579354,-0.07972307,4510,0,-0.764151,0.3658214,-8.332564,4510,0
528139658,-0.00033461675,0.11073199,-0.022339024,4509,0,-0.83521944,-1.6837848,-8.4097,4509,0
528144168,-0.18694864,0.17504284,0.04780048,4510,0,0.47064677,-0.48494193,-9.737929,4510,0
528148677,0.5836959,-0.16110653,0.09676588,4509,0,-0.12393849,1.3467937,-10.26978,4509,0
528153187,-0.7429989,-0.1634671,-0.12510405,4510,0,-0.80134153,-3.11555,-11.755798,4510,0
528157697,0.53502595,0.15583919,0.019140992,4510,0,-0.2766209,2.2287326,-10.505588,4510,0
528162214,-0.24609457,-0.005298131,0.05693541,4517,0,-0.52826566,-2.258683,-6.686417,4517,0
528166716,0.14276333,-0.00605667,0.036297716,4502,0,-0.36992392,1.9428351,-12.441953,4502,0
528171225,-0.16989157,-0.039036114,-0.08613565,4509,0,-0.27896667,-4.186723,-7.6641054,4509,0
528175735,-0.10122351,-0.020108312,-0.017473197,4510,0,0.19104604,0.5444339,-11.798774,4510,0
528180251,0.39244044,0.01032268,0.109067686,4516,0,-0.15221672,0.6937719,-9.565331,4516,0
528184754,-0.5508732,-0.055351272,0.008057069,4503,0,-0.13154165,-0.30367944,-11.789356,4503,0
528189263,0.56496394,0.34333155,-0.14887804,4509,0,-0.84474087,-2.246474,-9.456338,4509,0
528193781,-0.8509782,-0.3555431,0.027585017,4518,0,0.06488006,-0.012622579,-2.9075181,4518,0
528198282,1.0617099,-0.060443245,0.15725748,4501,0,-0.5146539,2.3218307,-16.466675,4501,0
528202792,-0.84277374,0.14410053,-0.11423595,4510,0,0.3952659,-2.7933009,-10.44847,4510,0
528207301,0.27697375,0.18970837,0.0027754365,4509,0,0.079964146,1.4007454,-10.119161,4509,0
528211812,0.0008413336,-0.12854415,-0.0037920927,4511,0,-1.3026239,-2.2876744,-6.6711526,4511,0
528216321,-0.06177206,-0.36876157,0.12015717,4509,0,-0.40065402,1.7171233,-9.605721,4509,0
528220833,-0.021929279,0.3573217,-0.10917941,4512,0,-0.10061824,-3.1325111,-15.32284,4512,0
528225340,0.05009494,0.19981211,0.0070402483,4507,0,0.5915293,1.8763907,-5.667103,4507,0
528229849,0.0050948556,-0.3521964,0.094610214,4509,0,-0.79471767,-0.32726988,-9.474522,4509,0
528234359,-0.34001595,-0.05929368,-0.065120235,4510,0,-1.5637355,-2.4565983,-13.49682,4510,0
528238868,0.21702427,0.29312363,-0.03943072,4509,0,-0.13612854,-0.32460964,-8.422248,4509,0
528243388,0.1735535,0.16461627,0.06503372,4520,0,0.62205005,1.429497,-7.407969,4520,0
528247887,-0.43160257,-0.54017717,0.11160471,4499,0,0.5807162,0.5926744,-9.937698,4499,0
528252397,0.10330645,0.27571464,-0.15562107,4510,0,-1.7103577,-4.146338,-18.796064,4510,0
528256910,-0.18125461,0.3780929,-0.0640154,4513,0,-0.47039673,-0.11782778,-3.2707715,4513,0
528261416,0.39804885,-0.24046826,0.2612281,4506,0,0.23010978,3.5909946,-4.593835,4506,0
528265926,-0.30809674,-0.29856104,-0.011037406,4510,0,0.12304368,-2.261863,-15.740267,4510,0
528270436,-0.3923513,0.31903225,-0.13605021,4510,0,-0.482749,-2.2069385,-15.180761,4510,0
528274945,0.47507676,0.33401403,0.05764248,4509,0,-1.1219573,0.9208367,-4.03411,4509,0
528279455,-0.24782954,-0.36145973,0.18991959,4510,0,-0.3749437,0.9491286,-2.8873253,4510,0
528283964,-0.107604355,-0.08494719,-0.015920619,4509,0,0.7920334,-1.5761554,-19.900463,4509,0
528288474,-0.16272451,0.346919,-0.12941888,4510,0,0.92710406,-2.136507,-12.230536,4510,0
528292983,0.16881691,-0.068259045,0.13677317,4509,0,-1.0756671,2.5163357,-3.0019999,4509,0
528297493,-0.02831818,-0.04985108,0.066722766,4510,0,-1.7288504,-1.2821859,-8.366466,4510,0
528302002,-0.44742414,-0.007714169,-0.021896902,4509,0,0.40541202,-1.3495296,-14.005154,4509,0
528306512,0.39490652,0.0802555,-0.012171654,4510,0,0.89482,-0.2874424,-10.920166,4510,0
528311021,0.005167354,-0.22080466,0.08451265,4509,0,-0.4284048,2.537193,-6.307192,4509,0
528315531,-0.36484638,0.30908662,-0.020824281,4510,0,-1.2595412,-2.27085,-12.448921,4510,0
528320040,0.028618816,0.061971333,-0.026964147,4509,0,0.44519833,-0.9246697,-8.790545,4509,0
528324550,0.15387161,-0.34951812,0.060957097,4510,0,-0.30895337,-0.4458554,-8.490147,4510,0
528329066,-0.028699988,0.07713896,0.01649345,4516,0,-0.67987317,1.3150376,-12.71883,4516,0
528333569,-0.3429981,0.3514464,0.037492655,4503,0,-0.1025172,-1.3630362,-9.657476,4503,0
528338078,0.18900736,-0.042635337,0.015527975,4509,0,0.823596,-0.7700159,-9.248138,4509,0
528342593,-0.123369366,-0.4177965,0.00360485,4515,0,-0.6621813,-1.1200004,-9.6629,4515,0
528347097,-0.1314059,0.35597318,-0.015878722,4504,0,-1.8840724,-0.09701043,-13.726947,4504,0
528351607,0.0925128,0.17417021,0.111915946,4510,0,0.90175897,1.324727,-3.6394794,4510,0
528356125,-0.09792893,-0.34888226,0.069418155,4518,0,0.23871788,-1.375158,-11.8132305,4518,0
528360626,-0.2904727,0.09488664,-0.12949592,4501,0,-1.045204,-1.8543721,-15.388438,4501,0
528365136,0.21387367,0.3623529,-0.0051019657,4510,0,-1.6075497,0.40043643,-5.9343724,4510,0
528369652,-0.256135,-0.14893238,0.14999165,4516,0,0.4877253,1.5623264,-5.117155,4516,0
528374155,0.20410505,-0.18630642,0.06454556,4503,0,0.7579723,-0.9152281,-16.608665,4503,0
528378665,-0.6902223,0.42646784,-0.17218666,4510,0,-1.0119302,-3.3361967,-14.625367,4510,0
528383174,0.48253813,0.26401776,0.072537616,4509,0,-0.7803525,2.356431,-0.33605224,4509,0
528387686,-0.31896016,-0.5014267,0.20209832,4512,0,0.22280753,0.35541224,-7.4012365,4512,0
528392193,-0.1446686,0.1690966,-0.064282216,4507,0,0.34661043,-2.834649,-22.339283,4507,0
528396703,-0.2715467,0.5490303,-0.07684383,4510,0,-1.0543935,-0.5613774,-9.563859,4510,0
528401212,0.10481155,-0.18152137,0.17379749,4509,0,-0.8069525,1.7242986,2.7871892,4509,0
528405722,-0.26371852,-0.41854882,0.13414632,4510,0,0.31919742,-1.017395,-14.196102,4510,0
528410231,-0.44430837,0.55812055,-0.1511224,4509,0,0.36485836,-3.308156,-21.53625,4509,0
528414751,0.2598517,0.30424762,0.071171135,4520,0,-1.0396731,2.9831984,-2.1103957,4520,0
528419250,-0.43417758,-0.528574,0.1892668,4499,0,-0.63098335,-0.076585874,-1.4146101,4499,0
528423760,-0.16388896,0.21293646,-0.010436752,4510,0,0.0038009046,-2.4953744,-21.790993,4510,0
528428269,-0.10349485,0.5339065,-0.09428974,4509,0,0.035985854,-0.679619,-10.769874,4509,0
528432779,0.13162926,-0.36526027,0.1640721,4510,0,-0.21478496,3.3089314,1.0557768,4510,0
528437288,-0.5591968,-0.033688787,0.050332952,4509,0,-0.4926534,-2.5605474,-15.636046,4509,0
528441798,0.0056493334,0.6314529,-0.12100446,4510,0,0.45910704,-2.405208,-15.191653,4510,0
528446308,0.06965679,-0.22767657,0.031713065,4510,0,0.49784014,2.4654717,-1.6815271,4510,0
528450817,-0.21491079,-0.2226591,0.06657086,4509,0,-1.2819378,0.05660053,-11.621921,4509,0
528455327,-0.3661091,0.6064631,-0.05601053,4510,0,-0.3101082,-1.7695193,-15.977494,4510,0
528459836,0.12568438,0.0043744203,-0.02057963,4509,0,0.68965995,-0.43204167,-4.4593563,4509,0
528464346,-0.10123379,-0.39658967,0.015787387,4510,0,-0.46274734,0.9842046,-8.209185,4510,0
528468855,-0.21865597,0.32546777,0.0063016918,4509,0,-0.2228731,-0.01891047,-15.205404,4509,0
528473365,-0.24993479,0.43438476,-0.01832723,4510,0,-0.003965921,-1.5393156,-9.756175,4510,0
528477875,0.05254912,-0.304689,-0.009576809,4510,0,-0.2890426,1.1434588,-4.633377,4510,0
528482389,-0.11664953,-0.023346145,-0.019780198,4514,0,-0.9018094,-0.48326707,-12.512674,4514,0
528486896,-0.31329423,0.3374238,0.043913268,4507,0,0.34877688,0.64437604,-13.054494,4507,0
528491404,-0.06673588,0.053725585,0.012120172,4508,0,0.69738454,-1.1336881,-6.5058165,4508,0
528495913,0.13162759,-0.048848316,-0.059380967,4509,0,-1.3527442,0.17830072,-9.956818,4509,0
528500423,-0.55499965,0.095563464,0.038403828,4510,0,0.021460116,-0.07046637,-10.01176,4510,0
528504940,0.2827477,0.04780251,0.093255706,4517,0,0.99801224,0.81884307,-11.020585,4517,0
528509442,-0.39675197,0.075536415,-0.074069194,4502,0,-0.7728149,-2.487235,-11.1633415,4502,0
528513951,0.009601262,0.21119389,-0.020480802,4509,0,-0.2879449,0.95642143,-8.063339,4509,0
528518461,-0.3507577,-0.10164477,0.09355827,4510,0,-0.13622782,0.009686545,-8.348814,4510,0
528522970,0.2653504,-0.07776623,0.012962956,4509,0,0.5526195,0.58911085,-12.492812,4509,0
528527480,-0.4952545,0.38020033,-0.10119421,4510,0,-1.4990735,-2.125274,-12.538075,4510,0
528531989,-0.10733051,0.17560713,0.06815422,4509,0,-0.03595516,1.7650633,-4.4674473,4509,0
528536506,0.21403745,-0.35408926,0.071109205,4517,0,1.1196551,-0.2618152,-7.6741433,4517,0
528541008,-0.37309608,0.09605577,-0.08540162,4502,0,-0.15180044,-0.761103,-19.399282,4502,0
528545518,-0.28580412,0.69638,-0.002778055,4510,0,-1.3479998,0.1741462,-9.168862,4510,0
528550028,0.10622136,-0.3390308,0.1789804,4510,0,-0.066490166,1.8009334,1.8754264,4510,0
528554539,-0.23747234,-0.4207163,-0.018261343,4511,0,1.1077353,-2.0855472,-15.84614,4511,0
528559046,-0.15890016,0.84834373,-0.05494027,4507,0,-0.8110882,0.8970544,-20.816376,4507,0
528563557,-0.32171217,0.0735419,0.16727042,4511,0,-0.4074661,0.7530214,3.7942958,4511,0
528568065,0.16558251,-0.75985956,0.10137796,4508,0,0.71822166,-0.94686294,-7.2985935,4508,0
528572575,-0.3776758,0.5526769,-0.108212024,4510,0,-0.40852815,-1.7369661,-25.941603,4510,0
528577085,-0.07515635,0.54386127,0.16160974,4510,0,-0.48197657,2.3954835,-2.8285916,4510,0
528581594,-0.16213496,-0.8199911,0.18544924,4509,0,0.66115665,-0.14012308,1.0789211,4509,0
528586104,-0.21310382,0.2728164,-0.15389523,4510,0,-0.721664,-3.3008718,-24.364511,4510,0
528590613,0.12869337,0.6706388,0.08525024,4509,0,0.26671186,3.943587,-8.998274,4509,0
528595126,-0.39778522,-0.66491234,0.24525574,4513,0,0.37858734,-0.20148769,1.5102848,4513,0
528599633,-0.100385,0.050648812,-0.14216004,4507,0,-1.0447532,-3.5572386,-20.140839,4507,0
528604142,0.058688667,0.74991786,-0.057930462,4509,0,-0.6129578,1.7997789,-11.5293455,4509,0
528608663,-0.15510872,-0.54403526,0.30871832,4521,0,1.5222623,3.2541451,2.7398868,4521,0
528613161,-0.2661023,-0.16736072,-0.05650113,4498,0,-0.44174334,-4.642716,-19.780867,4498,0
528617675,-0.17356068,0.8608581,-0.20495753,4514,0,-1.4014264,-0.4025668,-14.48612,4514,0
528622180,0.21395536,-0.33560658,0.22869664,4505,0,1.1788324,5.068547,6.1035585,4505,0
528626690,-0.31317502,-0.6098516,0.10826187,4510,0,0.045373324,-2.3710256,-17.810925,4510,0
528631199,-0.38775212,0.8995713,-0.24702598,4509,0,-0.9966287,-2.9674757,-22.711267,4509,0
528635709,0.39364558,0.17772196,0.108657934,4510,0,-0.31948674,4.3972144,6.2691417,4510,0
528640218,-0.14071092,-1.1230874,0.25946504,4509,0,0.9590353,0.8171588,-5.6441975,4509,0
528644728,-0.43485516,0.7206397,-0.17003064,4510,0,-0.58161277,-4.590574,-32.385075,4510,0
528649251,0.11113512,0.7861673,-0.050989438,4523,0,-1.3462511,2.4330997,0.3520613,4523,0
528653747,0.029270262,-1.3236507,0.27656597,4496,0,1.719271,2.717327,10.081909,4496,0
528658256,-0.30517897,0.075305596,0.006129239,4509,0,0.113345936,-4.232303,-34.209476,4509,0
528662766,-0.17466605,1.2877814,-0.1295156,4510,0,-1.4364738,0.31406277,-14.334405,4510,0
528667276,0.06004896,-0.83706987,0.20436354,4510,0,0.068927445,2.704314,18.414,4510,0
528671785,-0.11453012,-0.757584,0.15342464,4509,0,0.63721466,-0.66684747,-24.464617,4509,0
528676295,-0.25367653,1.395645,-0.15937547,4510,0,-0.9004292,-2.519685,-29.00564,4510,0
528680805,0.04294209,0.047794297,0.1024049,4510,0,-1.0257256,3.370474,15.370456,4510,0
528685314,-0.18124178,-1.210727,0.20907731,4509,0,1.5906177,0.24299215,-6.2206397,4509,0
528689823,-0.17834234,0.8514092,-0.09214176,4509,0,-0.51399755,-3.651819,-37.268013,4509,0
528694333,0.117538586,0.8373368,-0.025353229,4510,0,-1.1397947,2.1566672,3.1259105,4510,0
528698842,-0.63049376,-1.2529613,0.19269463,4509,0,0.9225237,0.8536703,7.523115,4509,0
528703352,0.1294773,0.08413026,0.035338067,4510,0,0.19131117,-1.8777152,-33.706547,4510,0
528707861,0.27554965,1.2434529,-0.050422814,4509,0,-0.9716891,1.1860652,-10.500637,4509,0
528712377,-0.96584827,-0.75018704,0.09494168,4516,0,0.32158002,1.0870641,11.307964,4516,0
528716881,0.14980268,-0.57259166,0.036879376,4504,0,0.98296165,-0.68287766,-23.27667,4504,0
528721391,0.51883554,1.2148237,-0.06247818,4510,0,-2.3220873,-0.7007628,-23.18846,4510,0
528725911,-1.1004705,-0.28157777,0.13080005,4520,0,0.16599104,0.560794,11.009946,4520,0
528730410,-0.10534627,-0.7895706,0.08787378,4499,0,1.8512516,-0.7041509,-12.293909,4499,0
528734919,0.84719104,0.78259677,-0.08838108,4509,0,-1.3281755,0.23322175,-26.191442,4509,0
528739429,-1.1096895,0.17739888,0.06662553,4510,0,-0.30399922,1.1266906,2.7256567,4510,0
528743946,-0.47635475,-0.71417797,0.10706367,4517,0,1.215087,-0.38266206,-5.923783,4517,0
528748448,1.1596645,0.30685428,-0.080569,4502,0,-1.066065,-0.30817813,-23.042189,4502,0
528752957,-0.99949145,0.31939283,0.036785595,4509,0,-0.93338186,-0.044754032,-3.8036544,4509,0
528757467,-0.73439896,-0.43314487,0.14693657,4510,0,0.8496188,0.10887126,-4.563922,4510,0
528761976,1.219669,-0.027923528,-0.023927778,4509,0,0.1541844,1.5098813,-16.660519,4509,0
528766486,-0.7046336,0.32732096,0.0118853375,4510,0,-1.519898,-0.2268124,-10.177416,4510,0
528771000,-0.8273869,0.027122464,0.115802616,4514,0,-0.3564633,0.03622191,-7.8058124,4514,0
528775505,0.8824392,-0.2387821,0.050649755,4505,0,0.37868717,1.5348077,-9.095451,4505,0
