timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
530270424,0,0.0,0.0,0.0,0.99895066,0.0,0.0,0.0,0.0
530357711,0,0.0,0.0,0.0,0.99895066,0.0,0.0,0.0,0.0
530465781,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
530571215,0,0.0,0.0,0.0,0.99895066,0.0,0.0,0.0,0.0
530677831,0,0.0,0.0,0.0,0.9979014,0.0,0.0,0.0,0.0
530763408,0,0.0,0.0,0.0,0.9947534,0.0,0.0,0.0,0.0
530874102,0,0.0,0.0,0.0,0.9401889,0.0,0.0,0.0,0.0
530960475,0,0.0,0.0,0.0,0.7187828,0.0,0.0,0.0,0.0
531068613,0,0.0,0.0,0.0,0.61175233,0.0,0.0,0.0,0.0
531159839,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
531326756,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
531370817,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
531457903,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
531566147,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
531654191,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
531763110,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
531871311,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
531958477,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
532024028,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
532132947,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
532262382,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
532368868,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
532474964,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
532561364,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
532665861,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
532774675,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
532859944,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
532968639,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
533034295,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
533164994,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
533272534,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
533337952,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
533404112,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
533575147,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
533640167,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
533748480,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
534052611,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
534075782,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
534139621,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
534248773,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
534337457,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
534443190,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
534551516,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
534636714,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
534703460,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
534853589,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
534942484,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
535050553,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
535137744,0,0.04106776,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
535228629,0,0.39219713,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
535352673,0,0.64887065,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
535416511,0,0.67351127,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
535551094,0,0.5852156,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
535638220,0,0.5482546,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
535746463,0,0.7002053,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
535835130,0,0.7022587,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
535943431,0,0.28131416,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
536051760,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
536116853,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
536251655,0,-0.22920893,-0.024489796,0.0,0.54879326,0.0,0.0,0.0,0.0
536353896,0,-0.23123732,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
536439580,0,-0.18255578,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
536544759,0,-0.10344828,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
536632060,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
536720555,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
536828849,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
536936962,0,0.04106776,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
537047649,0,0.4825462,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
537132715,0,0.42094457,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
537242168,0,0.0513347,-0.18979591,0.0,0.54879326,0.0,0.0,0.0,0.0
537350400,0,0.02258727,-0.38367346,0.0,0.54879326,0.0,0.0,0.0,0.0
537437120,0,0.02258727,-0.4122449,0.0,0.54879326,0.0,0.0,0.0,0.0
537544355,0,0.04312115,-0.37755102,0.0,0.54879326,0.0,0.0,0.0,0.0
537651224,0,0.049281314,-0.36938775,0.0,0.54879326,0.0,0.0,0.0,0.0
537716720,0,0.049281314,-0.37142858,0.0,0.54879326,0.0,0.0,0.0,0.0
537847934,0,0.07186858,-0.44285715,0.0,0.54879326,0.0,0.0,0.0,0.0
537936720,0,0.08829569,-0.44285715,0.0,0.5498426,0.0,0.0,0.0,0.0
538022407,0,0.08829569,-0.47346938,0.0,0.54879326,0.0,0.0,0.0,0.0
538130565,0,0.09856263,-0.5,0.0,0.54879326,0.0,0.0,0.0,0.0
538239719,0,0.108829565,-0.5,0.0,0.54879326,0.0,0.0,0.0,0.0
538348452,0,0.1026694,-0.48163265,0.0,0.54879326,0.0,0.0,0.0,0.0
538436774,0,0.09650924,-0.46530613,0.0,0.54879326,0.0,0.0,0.0,0.0
538544737,0,0.08829569,-0.42040816,0.0,0.54879326,0.0,0.0,0.0,0.0
538631220,0,0.018480493,-0.16938776,0.0,0.54879326,0.0,0.0,0.0,0.0
538717641,0,0.0,-0.059183672,0.0,0.5498426,0.0,0.0,0.0,0.0
538848601,0,-0.00811359,0.10633947,0.0,0.54879326,0.0,0.0,0.0,0.0
538938911,0,-0.09533469,0.18404908,0.0,0.54879326,0.0,0.0,0.0,0.0
539046696,0,-0.06288032,0.2781186,0.0,0.54879326,0.0,0.0,0.0,0.0
539155786,0,-0.004056795,0.33537832,0.0,0.54879326,0.0,0.0,0.0,0.0
539243147,0,-0.00811359,0.36809817,0.0,0.54879326,0.0,0.0,0.0,0.0
539352633,0,0.0,0.38854805,0.0,0.5498426,0.0,0.0,0.0,0.0
539439126,0,0.0,0.39263803,0.0,0.54879326,0.0,0.0,0.0,0.0
539547382,0,0.0,0.400818,0.0,0.54879326,0.0,0.0,0.0,0.0
539633754,0,0.0,0.402863,0.0,0.54879326,0.0,0.0,0.0,0.0
539744488,0,0.0,0.396728,0.0,0.54879326,0.0,0.0,0.0,0.0
539853204,0,0.0,0.37423313,0.0,0.54879326,0.0,0.0,0.0,0.0
539939662,0,0.0,0.21063395,0.0,0.54879326,0.0,0.0,0.0,0.0
540048614,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
540155017,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
540174997,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
540350304,0,-0.15212981,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
540436343,0,-0.36308315,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
540547098,0,-0.68356997,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
540655796,0,-0.86815417,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
540741648,0,-0.88235295,-0.0020408162,0.0,0.54879326,0.0,0.0,0.0,0.0
540849921,0,-0.80933064,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
540936917,0,-0.79310346,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
541045182,0,-0.15821502,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
541156117,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
541242118,0,0.04312115,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
541328962,0,0.4845996,0.042944785,0.0,0.54879326,0.0,0.0,0.0,0.0
541455562,0,0.7166324,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
541542994,0,0.8295688,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
541648817,0,0.9589322,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
541735132,0,0.9609856,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
541845792,0,0.9650924,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
541953960,0,0.9671458,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
542040316,0,0.9691992,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
542149647,0,0.9671458,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
542215800,0,0.9691992,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
542343889,0,0.9691992,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
542432554,0,0.9691992,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
542540958,0,0.81930184,0.008179959,0.0,0.54879326,0.0,0.0,0.0,0.0
542653024,0,-0.006085193,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
542738811,0,-0.71602434,-0.10204082,0.0,0.54879326,0.0,0.0,0.0,0.0
542848379,0,-0.9269777,-0.073469386,0.0,0.5498426,0.0,0.0,0.0,0.0
542934631,0,-0.9411765,-0.03877551,0.0,0.54879326,0.0,0.0,0.0,0.0
543049771,0,-0.93306285,-0.028571429,0.0,0.5498426,0.0,0.0,0.0,0.0
543136907,0,-0.93306285,-0.024489796,0.0,0.54879326,0.0,0.0,0.0,0.0
543245838,0,-0.93914807,-0.03469388,0.0,0.5498426,0.0,0.0,0.0,0.0
543335969,0,-0.9290061,-0.040816326,0.0,0.54879326,0.0,0.0,0.0,0.0
543446496,0,-0.93914807,-0.046938777,0.0,0.54879326,0.0,0.0,0.0,0.0
543532929,0,-0.9432049,-0.046938777,0.0,0.54879326,0.0,0.0,0.0,0.0
543631615,0,-0.9452333,-0.04489796,0.0,0.54879326,0.0,0.0,0.0,0.0
543740326,0,-0.9452333,-0.042857144,0.0,0.54879326,0.0,0.0,0.0,0.0
543825386,0,-0.9452333,-0.03877551,0.0,0.54879326,0.0,0.0,0.0,0.0
543932955,0,-0.9432049,-0.03877551,0.0,0.54879326,0.0,0.0,0.0,0.0
544042510,0,-0.9432049,-0.03469388,0.0,0.54879326,0.0,0.0,0.0,0.0
544152264,0,-0.9432049,-0.03265306,0.0,0.54879326,0.0,0.0,0.0,0.0
544215431,0,-0.9411765,-0.030612245,0.0,0.54879326,0.0,0.0,0.0,0.0
544346146,0,-0.9269777,-0.010204081,0.0,0.54879326,0.0,0.0,0.0,0.0
544454355,0,-0.052738335,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
544517774,0,-0.052738335,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
544650712,0,0.22792608,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
544737800,0,0.6447639,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
544849135,0,0.8870637,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
544939271,0,0.66529775,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
545045122,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
545110850,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
545421848,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
545455441,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
545522212,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
545611268,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
545720229,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
545764763,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
545922903,0,0.0,0.23721881,0.0,0.54879326,0.0,0.0,0.0,0.0
546011859,0,-0.004056795,0.39468303,0.0,0.5498426,0.0,0.0,0.0,0.0
546121480,0,-0.022312373,0.43353784,0.0,0.54879326,0.0,0.0,0.0,0.0
546211020,0,-0.07302231,0.41717792,0.0,0.5498426,0.0,0.0,0.0,0.0
546316025,0,-0.052738335,0.43149284,0.0,0.54879326,0.0,0.0,0.0,0.0
546402442,0,-0.05070994,0.43353784,0.0,0.54879326,0.0,0.0,0.0,0.0
546506174,0,0.0,0.22699386,0.0,0.54879326,0.0,0.0,0.0,0.0
546613050,0,0.0,-0.06326531,0.0,0.54879326,0.0,0.0,0.0,0.0
546721268,0,0.0,-0.15510204,0.0,0.54879326,0.0,0.0,0.0,0.0
546809064,0,0.13141684,-0.3,0.0,0.54879326,0.0,0.0,0.0,0.0
546891362,0,0.48870638,-0.5877551,0.0,0.54879326,0.0,0.0,0.0,0.0
547022726,0,0.2915811,-0.40816328,0.0,0.54879326,0.0,0.0,0.0,0.0
547105997,0,0.114989735,-0.14489795,0.0,0.54879326,0.0,0.0,0.0,0.0
547218328,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
547302920,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
547407336,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
547501447,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
547588452,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
547718740,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
547825615,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
547889229,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
548016839,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
548083044,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
548364137,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
548386628,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
548457027,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
548561143,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
548648182,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
548754290,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
548839298,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
548966362,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
549051273,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
549160884,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
549266073,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
549354421,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
549466931,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
549503724,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
549656343,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
549742581,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
549828961,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
549895334,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
550046165,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
550156864,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
550265147,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
550350051,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
550438515,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
550524195,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
550654978,0,0.0,0.0,0.0,0.55089194,0.0,0.0,0.0,0.0
550742324,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
550852067,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
550960137,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
551065406,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
551152726,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
551262247,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
551348994,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
551457017,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
551563024,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
551650181,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
551759380,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
551911706,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
551975552,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
552064366,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
552150764,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
552259955,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
552345982,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
552456749,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
552562443,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
552648118,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
552756343,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
552863133,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
552927856,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
553058499,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
553121678,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
553428261,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
553517049,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
553557014,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
553643359,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
553730022,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
553819214,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
553928824,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
553994492,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
554121276,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
554229617,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
554294111,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
554424858,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
554512257,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
554621844,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
554730194,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
554817200,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
554925424,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
555011173,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
555120090,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
555227566,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
555316813,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
555423317,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
555532757,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
555619233,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
555728113,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
555749339,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
556033433,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
556101067,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
556122298,0,0.0,0.0,0.0,0.5498426,0.0,0.0,0.0,0.0
556230467,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
556340051,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
556427141,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
556535326,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
556622797,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
556732394,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
556796880,0,0.0,0.0,0.0,0.54879326,0.0,0.0,0.0,0.0
