timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
531145189,531144533,-0.31296444,0.19236599,-10.098644
531194806,531194124,-0.122472376,0.05707924,-7.1507344
531248895,531248238,-0.095517576,0.004744094,-6.9447308
531298516,531297843,-0.18603006,-0.16500628,-6.2802086
531348116,531347462,-0.1533552,0.43656218,-4.3767
531393196,531392546,-0.9561729,-0.8470268,-10.303325
531442796,531442148,-0.38045382,-0.30706704,-7.4553313
531496923,531496263,-0.39618504,-0.46158776,-6.46555
531546560,531545868,-0.3168578,0.2354885,-8.218176
531596131,531595473,-0.29176962,0.103768095,-7.144052
531645753,531645078,-0.42180932,0.20410155,-6.1940794
531695337,531694685,-0.2794315,0.15812477,-6.798419
531744937,531744288,-0.35714173,0.33819038,-8.177763
531799082,531798402,-0.34036586,0.037271228,-7.680399
531848676,531848022,-0.52717876,-0.26556593,-9.792256
531893795,531893109,-0.39541093,-0.21968292,-9.514539
531943369,531942708,-0.44483602,0.35016668,-10.543006
531997487,531996822,-0.4060436,0.1350976,-9.853912
532047075,532046428,-0.4124737,-0.14468572,-10.67861
532096716,532096032,-0.6793491,-0.05852383,-12.768146
532146330,532145646,-0.35872105,0.20499288,-9.9481735
532195900,532195249,-0.36861297,0.054460604,-9.947843
532245502,532244847,-0.24463631,0.68048596,-9.236338
532299612,532298962,-0.6452626,0.2869585,-11.271816
532349218,532348573,-0.5995113,-0.19403164,-10.683313
532398854,532398176,-0.5607217,-0.3132852,-11.114971
532443919,532443268,-0.28805435,-0.10890942,-8.7592125
532498041,532497394,-0.5295057,0.2030434,-11.536366
532547653,532546987,-0.5741322,0.44159853,-10.318662
532597257,532596592,-0.3731679,0.45401162,-8.895085
532642341,532641687,-0.5009577,0.3209592,-11.650181
532696472,532695802,-0.40236738,0.0147191305,-8.671261
532746096,532745407,-0.35767376,0.022799239,-8.57791
532795664,532795014,-0.4413008,0.20793046,-8.744964
532845316,532844633,-0.17686695,0.6108496,-8.642133
532894898,532894233,-0.5861648,0.04548256,-9.797934
532944479,532943827,-0.44603387,0.07536285,-9.224106
532998625,532997941,-0.3928413,-0.22140151,-8.582969
533048211,533047561,-0.4631967,0.14906165,-7.8742
533097812,533097151,-0.60973525,-0.2606894,-7.363122
533142901,533142247,-0.4575658,-0.09828541,-8.331818
533197036,533196370,-0.43916488,0.033643156,-10.941042
533246617,533245967,-0.4001101,0.0052750423,-10.243694
533296247,533295571,-0.4321121,-0.3108144,-9.0742035
