timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
525437711,11.234,11.300881,1.0912,1.0395583,-1.0,457.03195,0.48592764,1.0750519,nan,3,3.7669604,3.7669604,3.7669604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
525647674,11.5046,11.297555,1.0292,1.032163,-1.0,457.09134,0.48391205,1.0753683,nan,3,3.7658517,3.7658517,3.7658517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
525837663,11.283199,11.299009,0.9176,1.026409,-1.0,457.1449,0.48479325,1.0752299,nan,3,3.7663364,3.7663364,3.7663364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
526047661,11.07,11.286254,1.054,1.0251724,-1.0,457.20474,0.47706276,1.076445,nan,3,3.7620847,3.7620847,3.7620847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
526247851,11.307799,11.271479,1.0788001,1.0034643,-1.0,457.25787,0.46810776,1.0778561,nan,3,3.7571595,3.7571595,3.7571595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
526447843,11.2914,11.277118,1.0416,1.0143924,-1.0,457.31537,0.47152525,1.0773171,nan,3,3.7590392,3.7590392,3.7590392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
526637661,11.3406,11.278227,0.9672,1.0104924,-1.0,457.36838,0.4721976,1.0772111,nan,3,3.759409,3.759409,3.759409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
526847771,11.2012,11.275353,0.992,1.0067981,-1.0,457.42706,0.47045666,1.0774856,nan,3,3.7584512,3.7584512,3.7584512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
527047664,11.3324,11.275335,1.1408,1.021397,-1.0,457.48505,0.47044522,1.0774873,nan,3,3.758445,3.758445,3.758445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
527248665,11.603,11.270099,1.116,1.0242783,-1.0,457.54236,0.46727186,1.0779879,nan,3,3.7566996,3.7566996,3.7566996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
527447668,11.2586,11.267438,1.1408,1.0493637,-1.0,457.60303,0.4665237,1.0781059,nan,3,3.7558126,3.7558126,3.7558126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
527647661,11.2914,11.258521,1.7608,1.159498,-1.0,457.67935,0.46475655,1.078385,nan,3,3.7528403,3.7528403,3.7528403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
527848495,10.988,11.229681,2.5544,1.4237262,-1.0,457.78763,0.4543572,1.0800298,nan,3,3.743227,3.743227,3.743227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
528037843,11.1765995,11.204089,2.7776,1.8475231,-1.0,457.93295,0.44855314,1.08095,nan,3,3.7346964,3.7346964,3.7346964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
528237662,11.0126,11.184907,3.9183998,2.3864672,-1.0,458.1248,0.45046765,1.0806464,nan,3,3.7283022,3.7283022,3.7283022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
528448502,11.3406,11.136097,5.3072,3.14795,-1.0,458.39322,0.43876177,1.082506,nan,3,3.7120323,3.7120323,3.7120323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
528637898,10.569799,11.081875,7.0803995,4.076845,-1.0,458.71136,0.42550427,1.0846199,nan,3,3.6939583,3.6939583,3.6939583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
528847717,10.848599,10.985767,8.7792,5.571517,-1.0,459.2034,0.3928104,1.0898682,nan,3,3.6619225,3.6619225,3.6619225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
529048359,9.799,10.8688135,10.3664,7.0065136,-1.0,459.7538,0.34934908,1.0969243,nan,3,3.622938,3.622938,3.622938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
529247764,10.1024,10.75884,12.0404005,8.438823,-1.0,460.38214,0.31045395,1.1033169,nan,3,3.5862799,3.5862799,3.5862799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
529437756,10.127,10.635817,11.78,9.587647,-1.0,461.01996,0.26046234,1.1116436,nan,3,3.545272,3.545272,3.545272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
529647679,9.963,10.531518,10.961599,10.2456875,-1.0,461.69632,0.21923834,1.118605,nan,3,3.510506,3.510506,3.510506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
529837663,10.291,10.463047,10.788,10.389167,-1.0,462.26093,0.19185787,1.1232771,nan,3,3.4876823,3.4876823,3.4876823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
530047661,10.315599,10.406115,11.1228,10.740916,-1.0,462.927,0.17074877,1.1269058,nan,3,3.468705,3.468705,3.468705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
530247858,9.938399,10.342784,12.2016,11.079697,-1.0,463.57968,0.14422995,1.1314979,nan,3,3.4475946,3.4475946,3.4475946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
530447770,10.1105995,10.273259,12.834,11.585782,-1.0,464.27872,0.11414677,1.1367525,nan,3,3.4244196,3.4244196,3.4244196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
530648118,10.0942,10.242166,13.206,12.121168,-1.0,465.0151,0.106455386,1.1381038,nan,3,3.414055,3.414055,3.414055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
530847739,10.0204,10.191805,12.9828,12.373776,-1.0,465.73004,0.08540875,1.1418182,nan,3,3.3972683,3.3972683,3.3972683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
531037664,10.036799,10.16483,11.3336,12.513965,-1.0,466.40894,0.075491965,1.1435766,nan,3,3.3882768,3.3882768,3.3882768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
531248698,10.315599,10.184669,7.5143995,11.355898,-1.0,466.95093,0.08423859,1.1420254,nan,3,3.3948896,3.3948896,3.3948896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
531438100,10.750199,10.238429,7.3655996,9.949483,-1.0,467.31186,0.10694176,1.1380184,nan,3,3.4128096,3.4128096,3.4128096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
531647665,10.086,10.260692,10.341599,9.522191,-1.0,467.8083,0.115003645,1.1366023,nan,3,3.4202306,3.4202306,3.4202306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
531848414,9.84,10.19451,13.8756,10.592601,-1.0,468.5137,0.08146435,1.1425169,nan,3,3.3981702,3.3981702,3.3981702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
532047658,10.1024,10.141526,12.4372,11.757632,-1.0,469.30267,0.05940491,1.1464409,nan,3,3.3805087,3.3805087,3.3805087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
532247663,10.168,10.132672,11.842,11.9073925,-1.0,469.98245,0.05864054,1.1465772,nan,3,3.3775575,3.3775575,3.3775575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
532448083,10.2336,10.143282,11.9288,11.824253,-1.0,470.63312,0.06724268,1.1450436,nan,3,3.381094,3.381094,3.381094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
532637920,9.7088,10.128901,11.1476,11.674124,-1.0,471.23157,0.059729636,1.1463829,nan,3,3.3763,3.3763,3.3763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
532847707,10.0942,10.117908,11.0112,11.540054,-1.0,471.88898,0.053301394,1.1475313,nan,3,3.3726358,3.3726358,3.3726358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
533047812,9.5776,10.085055,12.5364,11.613997,-1.0,472.54163,0.034906447,1.1508303,nan,3,3.361685,3.361685,3.361685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
533247661,9.733399,10.034238,13.131599,12.133437,-1.0,473.2723,0.008843482,1.155537,nan,3,3.3447459,3.3447459,3.3447459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
533447661,9.471,10.002599,12.462,12.547644,-1.0,474.0161,0.0,1.1571429,nan,3,3.3341997,3.3341997,3.3341997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
533647661,9.922,9.965738,12.9456,12.848185,-1.0,474.764,0.0,1.1571429,nan,3,3.3219128,3.3219128,3.3219128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
533837668,9.6924,9.947829,13.788799,13.132483,-1.0,475.48886,0.0,1.1571429,nan,3,3.315943,3.315943,3.315943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
534048050,9.503799,9.908383,14.4832,13.536146,-1.0,476.3241,0.0,1.1571429,nan,3,3.3027945,3.3027945,3.3027945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
534247956,9.4628,9.841017,14.9296,13.980262,-1.0,477.15167,0.0,1.1571429,nan,3,3.280339,3.280339,3.280339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
534447769,9.8072,9.803444,14.4212,14.101191,-1.0,477.95126,0.0,1.1571429,nan,3,3.2678146,3.2678146,3.2678146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
534647957,10.241799,9.808418,13.131599,13.924169,-1.0,478.70703,0.0,1.1571429,nan,3,3.2694728,3.2694728,3.2694728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
534847676,10.373,9.852727,12.697599,13.493625,-1.0,479.407,0.0,1.1571429,nan,3,3.2842424,3.2842424,3.2842424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
535047671,9.6432,9.859717,10.019199,12.900714,-1.0,480.05945,0.0,1.1571429,nan,3,3.2865725,3.2865725,3.2865725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
535237658,10.307401,9.911023,12.9332,12.375892,-1.0,480.65063,0.0,1.1571429,nan,3,3.3036745,3.3036745,3.3036745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
535437797,10.3566,9.925334,11.7924,12.1832485,-1.0,481.30707,0.0,1.1571429,nan,3,3.3084447,3.3084447,3.3084447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
535647658,9.9712,9.92428,12.1768,12.20466,-1.0,482.01917,0.0,1.1571429,nan,3,3.3080933,3.3080933,3.3080933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
535848164,10.217199,9.922914,13.454,12.346937,-1.0,482.72214,0.0,1.1571429,nan,3,3.307638,3.307638,3.307638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
536047668,9.782599,9.91921,12.1396,12.401215,-1.0,483.41724,0.0,1.1571429,nan,3,3.3064034,3.3064034,3.3064034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
536247702,10.307401,9.938397,13.0324,12.362191,-1.0,484.098,0.0,1.1571429,nan,3,3.3127992,3.3127992,3.3127992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
536448009,10.036799,9.930564,10.7012,12.241176,-1.0,484.768,0.0,1.1571429,nan,3,3.310188,3.310188,3.310188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
536637887,10.2336,9.947687,11.6312,11.972887,-1.0,485.36835,0.0,1.1571429,nan,3,3.3158958,3.3158958,3.3158958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
536847710,9.8974,9.976419,12.2264,11.8937025,-1.0,486.0519,0.0,1.1571429,nan,3,3.325473,3.325473,3.325473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
537047798,10.209,9.969883,13.0076,12.086359,-1.0,486.74475,0.0,1.1571429,nan,3,3.3232944,3.3232944,3.3232944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
537247662,9.184,9.933111,13.8508,12.458076,-1.0,487.4772,0.0,1.1571429,nan,3,3.311037,3.311037,3.311037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
537447661,10.200799,9.919158,13.540799,12.758378,-1.0,488.22104,0.0,1.1571429,nan,3,3.306386,3.306386,3.306386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
537647661,9.6924,9.893592,13.6648,12.897794,-1.0,488.95193,0.0,1.1571429,nan,3,3.297864,3.297864,3.297864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
537837668,10.0532,9.892299,11.6435995,12.729765,-1.0,489.60687,0.0,1.1571429,nan,3,3.297433,3.297433,3.297433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
538037661,9.9466,9.902189,10.750799,12.292183,-1.0,490.24246,0.0,1.1571429,nan,3,3.3007298,3.3007298,3.3007298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
538247916,9.7498,9.904813,11.1972,11.907502,-1.0,490.89255,0.0,1.1571429,nan,3,3.3016043,3.3016043,3.3016043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
538447749,9.758,9.907911,11.2964,11.763537,-1.0,491.52927,0.0,1.1571429,nan,3,3.302637,3.302637,3.302637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
538647917,9.8646,9.902569,12.0156,11.730206,-1.0,492.17694,0.0,1.1571429,nan,3,3.3008564,3.3008564,3.3008564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
538847662,9.7662,9.888,12.7968,12.045104,-1.0,492.87952,0.0,1.1571429,nan,3,3.2959998,3.2959998,3.2959998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
